T1,V1,W1
1506569400,227.911294,229.7080627
1506573000,223.6393148,226.4613953
1506576600,226.0687591,228.4268257
1506580200,236.1034438,238.2180642
1506583800,238.1949875,240.0163001
1506587400,227.4457405,229.172152
1506591000,228.730991,230.5536252
1506594600,232.1117172,233.4307634
1506598200,233.5566374,235.2091348
1506601800,233.6637868,236.166184
1506605400,236.5661946,238.9861308
1506609000,240.0000941,242.9229656
1506612600,231.2476997,233.3090506
1506616200,230.3577638,231.9076148
1506619800,232.3412719,235.2988218
1506623400,235.0484519,237.7495773
1506627000,235.3332021,237.6556113
1506630600,236.2651588,238.5417318
1506634200,238.4554569,240.703732
1506637800,239.2957835,241.3490634
1506641400,238.1905131,239.4881968
1506645000,233.0448983,237.95528
1506648600,230.0804763,231.6262821
1506652200,231.5905551,234.0102605
1506655800,231.152521,232.1653585
1506659400,227.6293639,229.2175065
1506663000,229.2811943,231.1629031
1506666600,230.059179,232.2272147
1506670200,237.5409092,239.1076141
1506673800,233.4700132,242.0432965
1506677400,238.0481482,240.3937699
1506681000,239.661746,241.7820188
1506684600,241.2612731,243.5646157
1506688200,237.7665275,240.6772096
1506691800,239.0623979,241.7043703
1506695400,230.5848743,233.1282671
1506699000,227.7865354,229.58738
1506702600,233.8570171,235.9194532
1506706200,235.2258914,238.1209156
1506709800,236.3545806,238.8090346
1506713400,237.8443176,239.7574996
1506717000,239.4541277,242.2037535
1506720600,241.5449791,244.1139217
1506724200,241.6282674,244.4039583
1506727800,238.3983846,240.5375115
1506731400,237.8147521,239.8432215
1506735000,237.8132723,239.6792848
1506738600,234.7418218,236.3642873
1506742200,228.3645493,231.2652461
1506745800,227.0724442,230.3217029
1506749400,226.9289172,229.7547162
1506753000,227.6279503,230.380018
1506756600,232.1000565,234.0433966
1506760200,230.0226316,232.740374
1506763800,232.8329303,234.6222446
1506767400,234.1439174,235.8283008
1506771000,229.7711465,232.2689473
1506774600,232.8425379,236.259607
1506778200,231.763356,234.6808705
1506781800,232.9202917,235.5180306
1506785400,234.3256212,237.2008188
1506789000,235.4201582,238.0462393
1506792600,237.5332141,239.3493888
1506796200,240.3571349,242.0153318
1506799800,240.9969841,242.664855
1506803400,238.8386311,244.9527893
1506807000,242.6889158,244.289562
1506810600,241.9746247,244.7796148
1506814200,241.9550396,243.2147476
1506817800,239.0647053,242.6957054
1506821400,233.2365514,234.8352411
1506825000,233.4902687,236.0680117
1506828600,226.1346672,228.3559574
1506832200,227.1012383,234.3953436
1506835800,231.6317753,243.3483773
1506839400,239.8719346,242.1000926
1506843000,239.3906971,240.8522662
1506846600,235.221022,236.2238934
1506850200,239.6638187,241.2973516
1506853800,240.5333192,242.8830402
1506857400,229.1509871,230.8960659
1506861000,225.5753638,226.7102162
1506864600,230.1581185,232.9758883
1506868200,224.8127706,227.7561418
1506871800,232.4481228,233.8714171
1506875400,238.2136464,238.5607053
1506879000,239.7220761,240.8161765
1506882600,241.6896057,243.4511912
1506886200,235.6616232,242.5715905
1506889800,239.741667,242.0338762
1506893400,242.502325,243.9010849
1506897000,234.9732466,242.9518957
1506900600,237.9445162,239.8944125
1506904200,236.0901634,238.8796699
1506907800,232.6932656,234.8083003
1506911400,228.2777961,231.3049519
1506915000,228.2368534,230.5099546
1506918600,230.8145095,233.7875921
1506922200,238.2363524,240.9177633
1506925800,239.2417642,243.324504
1506929400,240.9177949,243.3538419
1506933000,236.457424,238.109039
1506936600,234.3165269,239.8760846
1506940200,239.4477591,240.8470263
1506943800,241.0563496,242.3043411
1506947400,233.9207217,238.7324742
1506951000,238.1631496,240.843194
1506954600,233.5229744,236.7442919
1506958200,233.4174173,235.5224768
1506961800,232.3999433,238.6075236
1506965400,233.450595,234.659031
1506969000,239.4871575,241.0298163
1506972600,238.1860187,244.9970904
1506976200,237.4975691,244.7330236
1506979800,241.602376,244.2435136
1506983400,241.7435421,244.10298
1506987000,240.0028455,242.3292552
1506990600,237.0328461,238.9712858
1506994200,230.5690989,232.5294021
1506997800,230.733155,233.3906036
1507001400,228.082785,229.5807899
1507005000,225.6323158,229.3660765
1507008600,228.37814,230.7621798
1507012200,231.6602856,233.1688336
1507015800,238.3840958,240.2679873
1507019400,229.3357376,233.8924169
1507023000,233.3818685,235.7138679
1507026600,238.3784986,240.5218667
1507030200,239.9381985,241.9071936
1507033800,235.8931294,238.7205282
1507037400,239.0943458,241.2886882
1507041000,240.1213718,243.2367966
1507044600,232.1604244,233.1895265
1507048200,234.9130016,235.3220182
1507051800,236.4310367,239.9280124
1507055400,239.1982198,239.8616976
1507059000,236.4957112,242.693916
1507062600,239.9167148,242.5079824
1507066200,236.4758893,246.4586611
1507069800,243.1309833,244.7553217
1507073400,242.0811539,243.7350634
1507077000,235.8395878,243.0468184
1507080600,232.5350977,234.2371001
1507084200,234.8049796,236.0904089
1507087800,228.8746626,229.6439834
1507091400,227.6493083,229.3653864
1507095000,227.5487631,228.5181554
1507098600,230.3646803,231.7115618
1507102200,238.1006561,240.6906769
1507105800,233.0200972,235.2982641
1507109400,231.8629555,232.686638
1507113000,233.2733238,234.7789548
1507116600,234.4167388,239.4808719
1507120200,234.3374383,237.296697
1507123800,237.1168719,239.4165241
1507127400,238.9714178,241.4146232
1507131000,241.0401733,243.127511
1507134600,240.6318162,241.1587486
1507138200,238.1659944,238.0132572
1507141800,231.7832095,231.4736189
1507145400,235.5633576,235.0419987
1507149000,237.5553032,237.503333
1507152600,239.242718,240.3168023
1507156200,240.4596234,241.2931901
1507159800,239.0974917,240.1854408
1507163400,234.9356272,236.9250463
1507167000,228.9209162,229.8197871
1507170600,227.8000749,229.0894432
1507174200,233.9755002,236.8335183
1507177800,229.3106487,232.3574144
1507181400,232.2286316,234.2072208
1507185000,234.1477545,236.4042545
1507188600,231.7749391,243.3057516
1507192200,231.7462593,233.0748927
1507195800,232.8078297,233.2434769
1507199400,231.6138407,232.9766744
1507203000,235.2636844,236.2393323
1507206600,233.573558,236.1660758
1507210200,236.3448325,238.5929504
1507213800,239.7851584,241.1249333
1507217400,241.0559803,241.2332238
1507221000,234.3233717,234.0225817
1507224600,226.842112,226.3941532
1507228200,235.8230697,235.85326
1507231800,238.3239716,237.7246639
1507235400,240.2452026,239.2991791
1507239000,240.5641854,240.4726427
1507242600,240.9624015,240.9004669
1507246200,239.7353023,239.6166953
1507249800,240.207272,241.5074586
1507253400,235.3683859,236.2416757
1507257000,229.7671561,231.5809335
1507260600,235.2446081,236.2530191
1507264200,233.7585131,237.3091808
1507267800,231.2695201,233.6682405
1507271400,234.564618,236.0225906
1507275000,239.355661,240.952209
1507278600,235.7591623,237.9443698
1507282200,237.1578445,238.3043577
1507285800,238.766691,240.8265733
1507289400,241.1394891,243.7074009
1507293000,238.0988592,240.7681719
1507296600,239.4428478,242.109478
1507300200,240.6811956,242.7361552
1507303800,232.8794956,234.0052845
1507307400,232.0134091,232.2225007
1507311000,234.9758199,235.2352265
1507314600,236.8688491,236.4218482
1507318200,237.8225322,238.071963
1507321800,238.6763937,239.4160817
1507325400,239.8599339,241.1863041
1507329000,240.4723676,241.7329772
1507332600,238.740355,240.8066592
1507336200,234.4624821,235.9547116
1507339800,231.1977901,233.2331223
1507343400,227.3264434,228.1216277
1507347000,235.1956832,238.038883
1507350600,229.8400157,232.9927342
1507354200,226.5657182,228.9162328
1507357800,238.5689418,240.3037949
1507361400,239.6980087,241.8106444
1507365000,237.7214865,238.4632385
1507368600,239.828109,240.6715639
1507372200,240.4602289,241.8978384
1507375800,238.6221683,240.769724
1507379400,236.6243514,239.1638044
1507383000,237.5720647,240.0508805
1507386600,232.6163651,235.3459872
1507390200,231.5963065,233.4342061
1507393800,229.9624886,231.7161972
1507397400,233.2164736,234.0650828
1507401000,234.0784648,235.4519738
1507404600,235.9606971,237.2088734
1507408200,237.7313729,239.0712823
1507411800,239.110039,240.8765655
1507415400,238.889073,240.9661375
1507419000,238.0428465,240.5385446
1507422600,237.1175434,239.1451759
1507426200,233.8665759,235.630168
1507429800,233.2647223,234.6698747
1507433400,228.5868382,230.7088987
1507437000,232.295928,235.6650443
1507440600,236.7026411,240.4389895
1507444200,239.4952699,242.4112226
1507447800,239.7197519,241.2718235
1507451400,238.7474351,240.9287108
1507455000,232.6249239,235.6385472
1507458600,238.586546,240.2859929
1507462200,224.0123408,226.4677893
1507465800,228.0831921,231.5767763
1507469400,231.1653022,233.8199944
1507473000,231.8459444,234.2737958
1507476600,232.6779031,235.4630845
1507480200,235.1770678,236.752976
1507483800,235.9366524,237.6359389
1507487400,236.9884018,239.5088458
1507491000,238.5866731,240.5408713
1507494600,240.026526,242.4098666
1507498200,237.3137441,245.7451848
1507501800,241.144637,243.5894652
1507505400,238.3165882,241.1553177
1507509000,235.5788491,237.5663612
1507512600,230.5176695,231.6137753
1507516200,230.8636302,233.3171374
1507519800,233.2097389,237.4030179
1507523400,231.1166824,233.7539533
1507527000,229.2178206,231.8516332
1507530600,233.4696944,235.4089278
1507534200,239.0944645,241.1587459
1507537800,234.1723972,236.9938787
1507541400,234.184379,235.716782
1507545000,234.9729443,236.567265
1507548600,236.7801776,238.5269792
1507552200,234.6848238,237.9090271
1507555800,239.1153378,241.4643364
1507559400,241.0990426,243.7138423
1507563000,229.1239645,229.7009727
1507566600,230.5534846,230.9166734
1507570200,232.3068381,232.7346323
1507573800,235.7632845,236.3827294
1507577400,236.5101284,237.2872679
1507581000,238.2958607,239.229279
1507584600,239.5948406,240.7761023
1507588200,240.1191212,242.1636534
1507591800,237.3918449,239.3868501
1507595400,235.254015,238.3038807
1507789800,230.8877912,233.1072312
1507793400,231.8260214,233.3733662
1507797000,230.1513206,232.0527555
1507800600,231.152742,232.6881477
1507804200,229.7736775,235.6406857
1507807800,232.9134681,237.6466099
1507811400,235.0807942,237.0844879
1507815000,236.1426068,238.9038475
1507818600,236.3283402,238.9590466
1507822200,231.5754109,232.566008
1507825800,236.8199157,237.6420657
1507829400,237.4840341,238.6493863
1507833000,239.12926,240.0459262
1507872600,235.6001311,237.489118
1507876200,238.5762876,240.4981935
1507879800,241.4946245,243.3563708
1507883400,237.0930763,239.6883756
1507887000,235.8772341,241.6558932
1507890600,238.7700341,240.7825343
1507894200,239.2956867,240.7322376
1507897800,232.2199079,235.097708
1507901400,239.7529151,242.5813418
1507905000,231.3064217,234.2443268
1507908600,232.3534443,233.9700687
1507912200,237.0319293,238.5704823
1507915800,238.3065175,239.1324595
1507919400,239.8585901,241.3561372
1507923000,241.6794875,242.8629299
1507926600,241.3020778,242.7148529
1507930200,240.6928291,242.2699853
1507933800,241.689278,243.9560835
1507937400,239.9484862,242.1692818
1507941000,238.121826,240.3139379
1507944600,236.4151431,238.5749965
1507948200,231.2924563,233.0074184
1507951800,235.4602847,238.9646206
1507955400,228.6354411,230.078561
1507959000,225.563219,229.8754373
1507962600,229.8874485,231.8978514
1507966200,239.5563936,239.7008022
1507969800,235.8849085,237.3980388
1507973400,238.3609525,238.8992047
1507977000,239.6699829,241.4515831
1507980600,238.501553,240.1970779
1507984200,234.8085508,237.4573161
1507987800,237.7237208,240.146502
1507991400,240.9512441,243.1837652
1507995000,229.9510939,236.3397181
1507998600,228.7865133,229.9672008
1508002200,230.7687715,231.8527796
1508005800,234.6477062,235.4724167
1508009400,235.4675159,236.8462927
1508013000,228.9255182,241.5505823
1508016600,238.6640109,240.2429269
1508020200,238.5280823,240.6098816
1508023800,233.2850606,241.1911276
1508027400,232.1128807,239.0536081
1508031000,232.7090969,234.294152
1508034600,231.9360573,232.8485508
1508038200,230.9749588,233.1875174
1508041800,225.3069244,231.5637234
1508045400,226.7087651,227.8857075
1508049000,229.9305621,230.431111
1508052600,232.4012162,233.7523387
1508056200,230.8929067,231.4017805
1508059800,229.2088632,230.0277722
1508063400,229.5332867,231.6916194
1508067000,227.8171193,229.7411194
1508070600,228.1748673,232.9012754
1508074200,229.9680612,232.9380581
1508077800,232.0291331,234.2664089
1508081400,229.9187404,232.4829733
1508085000,235.7832617,238.3961285
1508088600,229.2119695,232.8601588
1508092200,234.3819563,235.9767032
1508095800,237.2779161,238.9349927
1508099400,239.4329125,241.6217167
1508103000,240.1732527,242.828921
1508106600,239.2088763,244.0660587
1508110200,238.5486437,240.3217369
1508113800,234.5405253,235.5543944
1508117400,229.0768549,230.531663
1508121000,230.0697402,230.8955247
1508124600,230.7950803,232.7838667
1508128200,227.6405199,228.8043852
1508131800,225.9895971,227.3946142
1508135400,227.8352889,229.1832898
1508139000,234.832845,236.2589622
1508142600,231.2454765,232.9435371
1508146200,230.4384875,232.1409475
1508149800,231.5202991,232.7763925
1508153400,233.4297211,234.2423789
1508157000,237.1056087,239.0754361
1508211000,228.8505237,230.0471061
1508214600,229.4777471,231.1983579
1508218200,231.9730631,233.6437817
1508221800,232.2130003,234.5192195
1508225400,229.8765499,232.0755333
1508229000,228.8803656,231.1926406
1508232600,229.7424079,231.8151118
1508236200,234.2870529,235.0945179
1508239800,239.6954153,240.6143298
1508243400,236.2345924,238.0930391
1508247000,233.695963,235.7187595
1508250600,239.2942008,241.9364381
1508254200,240.1907484,242.1526452
1508257800,237.7660843,239.2676353
1508261400,236.0531699,237.8878435
1508265000,237.2601966,238.0691145
1508268600,238.3939491,239.2305905
1508272200,240.3672047,241.7881975
1508275800,242.0609185,243.8766939
1508279400,239.0415804,240.8877896
1508283000,237.9746529,239.6186982
1508286600,236.0807979,237.9292298
1508290200,228.807704,229.9167752
1508293800,230.1408632,231.7789811
1508297400,228.5095034,231.3219139
1508301000,228.962209,231.502764
1508304600,230.1084071,231.7777873
1508308200,233.1355662,234.2097381
1508311800,237.5095278,238.8933525
1508315400,234.186726,235.9010183
1508319000,235.0654122,235.1844585
1508322600,233.8470734,234.8262059
1508326200,240.6818515,241.9756407
1508329800,237.003681,239.2254248
1508333400,239.5860145,240.9055729
1508337000,240.5720342,242.1661118
1508340600,240.3682141,242.8506954
1508344200,239.3469376,241.1764131
1508347800,236.5978164,238.2707018
1508351400,234.3258518,235.3851391
1508355000,231.7973574,232.985838
1508358600,238.5076588,240.3940099
1508362200,240.2069144,242.2742375
1508365800,237.2145805,244.6725479
1508369400,240.03307,241.7874176
1508373000,240.0898579,241.6993851
1508376600,239.5308834,242.1642981
1508380200,236.5702326,241.7459705
1508383800,236.7810443,239.1944624
1508387400,232.7129142,234.9212855
1508391000,231.5308731,233.2821784
1508394600,232.9751324,234.5332208
1508398200,233.6348016,235.3363361
1508401800,233.4062673,236.0488519
1508405400,234.743222,236.4700951
1508409000,234.6675116,235.8674891
1508412600,234.4214882,235.9736791
1508416200,228.8819503,232.2275461
1508419800,228.1841114,231.0655788
1508423400,225.8362435,228.9815162
1508427000,230.9113531,233.2785036
1508430600,233.4758026,235.3654553
1508434200,233.7918432,235.6588325
1508437800,237.0412345,238.0955694
1508441400,239.5231555,241.2249369
1508445000,240.1146748,242.3711528
1508448600,239.1167981,240.6427218
1508452200,239.7033589,242.0457592
1508455800,238.04885,239.9601073
1508459400,237.2100437,239.4015653
1508463000,235.4427898,236.6936394
1508466600,231.1080154,237.792569
1508470200,229.2336488,231.0573157
1508473800,229.2149621,230.1601923
1508477400,228.4448135,229.607618
1508481000,228.054137,229.1257617
1508484600,229.6767457,231.466832
1508488200,225.112573,227.4436295
1508491800,226.2552916,228.1403414
1508495400,232.0678861,233.4624404
1508499000,231.3522446,233.267694
1508502600,223.3439397,225.7142092
1508506200,230.7739585,233.635669
1508509800,233.328457,235.8155886
1508513400,236.3740568,238.0489082
1508517000,238.6359444,239.850143
1508520600,239.9622068,242.5714388
1508524200,239.4647098,241.2819948
1508527800,240.4116268,242.4945159
1508531400,240.8290304,243.1281493
1508535000,240.7092514,243.2329798
1508538600,238.4101052,240.6297784
1508542200,237.2924088,239.6983143
1508545800,235.9655867,238.2146358
1508549400,232.1170931,233.6367736
1508553000,231.0193934,232.7871199
1508556600,227.7909913,230.4759054
1508560200,226.8879328,229.1976504
1508563800,232.7246084,233.8188157
1508567400,237.223805,238.754097
1508571000,239.2183819,240.4911671
1508574600,238.4927716,240.679554
1508578200,239.9838533,241.5009089
1508581800,239.935017,241.768828
1508585400,240.7224479,242.4723983
1508589000,236.3341342,238.38374
1508592600,236.9984889,239.1967385
1508596200,237.4973977,240.3337929
1508599800,238.5394472,241.3894621
1508603400,236.7577542,238.4017117
1508607000,237.1874183,238.6118002
1508610600,239.071566,240.8276238
1508614200,240.4957446,242.2668489
1508617800,240.0570948,241.862179
1508621400,240.0095765,242.1179722
1508625000,240.4753113,242.5842519
1508628600,239.4230342,241.5872909
1508632200,238.2794781,240.9821653
1508635800,234.5861821,236.6496675
1508639400,234.7233223,236.060375
1508643000,231.2896992,233.1736598
1508646600,227.6764522,230.1162512
1508650200,228.650454,231.5310114
1508653800,230.8374822,233.0929471
1508657400,234.4129213,236.5666254
1508661000,233.3206288,234.8699803
1508664600,233.3871568,235.7856194
1508668200,233.3930803,235.7685996
1508671800,233.1849846,235.3877369
1508675400,229.9933505,231.9010811
1508679000,229.3091338,232.2651658
1508682600,230.2169513,232.2135555
1508686200,232.8947218,234.7874178
1508689800,234.7865389,235.8871676
1508693400,235.1534198,236.7914496
1508697000,237.9547247,239.6305819
1508700600,239.2042609,241.1002608
1508704200,241.4363464,243.0586401
1508707800,239.3276809,240.4884089
1508711400,240.0987637,241.7405954
1508715000,238.1486307,239.5770459
1508718600,236.0012912,237.0886249
1508722200,228.5898484,230.0028271
1508725800,229.5562385,230.3978716
1508729400,229.0056924,230.0021166
1508733000,228.4782068,230.6464128
1508736600,229.660678,231.6121589
1508740200,233.1524166,235.1292039
1508743800,237.4539712,239.023878
1508747400,234.2143167,235.7457188
1508751000,234.2795593,235.0682123
1508754600,234.5009514,235.2402886
1508758200,239.8516492,241.2761968
1508761800,236.7427568,239.0508188
1508765400,238.8423566,240.2053166
1508905800,228.4809912,231.5710056
1508909400,230.9012675,234.150452
1508913000,232.6865869,234.4608969
1508916600,238.4719346,240.5187547
1508920200,234.8672049,237.4676628
1508923800,234.1863355,236.5969349
1508927400,235.5559794,237.7579854
1508992200,224.7044722,226.0085184
1508995800,229.7008061,231.4667707
1508999400,229.3523136,230.391283
1509003000,233.2375495,234.6443101
1509006600,229.3642886,231.8613172
1509010200,229.1483339,231.1098185
1509013800,233.9250072,235.4319522
1509017400,235.9277775,236.8039729
1509021000,231.0069933,232.3071871
1509024600,232.3541084,233.1576756
1509028200,235.3525203,236.8354401
1509031800,232.0232194,233.2892036
1509035400,231.3595168,232.003181
1509039000,230.9029888,230.985941
1509042600,232.9879326,233.0130359
1509046200,234.4306383,235.5026272
1509049800,236.1680203,237.3333677
1509053400,237.4031958,238.5667905
1509057000,234.5734307,235.2402516
1509060600,231.7028629,234.2558062
1509064200,230.5176165,231.3762965
1509067800,230.5709787,232.3520603
1509071400,227.8261077,234.0582568
1509075000,231.4317878,232.1602044
1509078600,229.5131219,231.8718682
1509082200,231.1090265,232.4285275
1509085800,232.5120425,233.5269247
1509089400,234.4598465,236.2014625
1509093000,229.8347188,231.6543039
1509096600,229.9130178,230.9118244
1509100200,233.8302449,234.7838357
1509103800,236.1144027,237.3909106
1509107400,233.1938874,234.7295225
1509111000,233.7357182,235.8495452
1509114600,231.1798378,232.9130285
1509118200,235.1708218,237.4021056
1509121800,235.7354008,236.0310196
1509125400,233.6186321,235.0381917
1509129000,234.3070746,235.2612429
1509132600,236.1681514,237.0950245
1509136200,236.4677452,237.2960279
1509139800,232.677451,237.26141
1509143400,235.1967249,236.3707267
1509147000,234.6380696,235.0822796
1509150600,233.0042983,233.5486813
1509154200,230.5239618,230.8355683
1509157800,231.3003331,232.833505
1509161400,229.7609259,231.8479109
1509165000,232.3560274,234.3182405
1509168600,234.2788903,235.3375581
1509172200,234.6561238,236.9723208
1509175800,231.9007543,232.9981874
1509179400,232.5772465,234.5375529
1509183000,229.2188838,234.6323687
1509186600,232.8043216,234.2320546
1509190200,235.3660018,237.282317
1509193800,232.0495771,233.5080898
1509197400,233.2311444,235.1810884
1509201000,235.3521585,237.2643525
1509204600,234.3933322,237.4538923
1509208200,233.4876099,235.3984539
1509211800,231.8429635,233.3647339
1509215400,234.5570292,235.249083
1509219000,235.7633679,237.2566546
1509222600,236.6523804,238.489233
1509226200,235.916028,237.8142427
1509229800,234.828217,236.4164544
1509233400,234.5127717,235.5374244
1509237000,233.174817,234.3964508
1509240600,232.5997854,233.3348246
1509244200,231.7536979,232.4281143
1509247800,230.6576175,232.952252
1509251400,229.430753,231.1308898
1509255000,229.9166006,231.0912548
1509258600,232.2631705,233.3762129
1509262200,233.9638729,235.0741391
1509265800,233.4603286,234.3204539
1509269400,234.4059934,235.2111286
1509273000,235.5140248,237.2523153
1509276600,233.4948682,235.0890992
1509280200,230.2154419,232.6294102
1509283800,231.6584397,234.3538322
1509287400,233.1564182,235.6464477
1509291000,228.7756269,231.1150718
1509294600,234.814709,236.6055738
1509298200,234.784634,236.7696493
1509301800,236.4350703,238.4777366
1509305400,236.1595511,238.3767697
1509309000,235.143862,237.6567431
1509312600,236.8874025,238.8370777
1509316200,236.6641093,238.3045663
1509319800,235.1633272,236.3946716
1509323400,231.9620703,234.590835
1509327000,228.8646875,232.379321
1509330600,230.1267406,231.6021389
1509334200,232.2819144,234.8122069
1509337800,231.2418472,232.4410726
1509341400,230.9331377,232.0005069
1509345000,234.3362248,235.7271352
1509348600,235.9936829,237.3902156
1509352200,231.7490417,234.0580617
1509355800,231.3702698,233.4192608
1509359400,232.1991828,234.0177322
1509363000,235.6195925,237.3363465
1509366600,234.3531908,236.1689581
1509370200,234.5156673,236.298234
1509373800,233.5913652,235.9632982
1509377400,235.6448098,237.2571849
1509381000,230.43718,231.1245632
1509384600,232.6051006,233.9011673
1509388200,233.9916361,235.8168467
1509391800,235.5945187,237.4999547
1509395400,237.1744731,239.766067
1509399000,234.8507347,237.2732482
1509402600,235.1924168,237.2677804
1509406200,232.547127,234.6557642
1509409800,230.4225561,232.354422
1509413400,230.1804028,232.000607
1509417000,230.7113441,232.2963665
1509420600,230.2651958,231.718969
1509424200,229.7382164,231.3054938
1509427800,230.1026764,231.4426087
1509431400,232.2938828,234.5862226
1509435000,234.5234976,236.2313695
1509438600,230.2651238,232.5263267
1509442200,229.4462105,231.2996715
1509445800,231.3284569,233.0795546
1509449400,234.2159581,236.0753241
1509453000,231.2850065,233.2298603
1509456600,233.2350593,235.2878628
1509460200,234.3611441,236.4612481
1509463800,234.267136,236.5619903
1509467400,234.485087,236.6548216
1509471000,236.107854,238.7896302
1509474600,231.3911345,233.7041208
1509478200,232.7943289,234.7780029
1509481800,234.4191705,236.3563026
1509485400,232.6125286,239.2163365
1509489000,235.1516914,238.2363618
1509492600,234.1254242,235.782247
1509496200,231.7661497,232.3889869
1509499800,230.4628003,231.1854533
1509503400,231.9660214,233.7590482
1509507000,231.1073355,232.2924609
1509510600,229.8453888,231.7981475
1509514200,230.6874679,232.3960973
1509517800,232.8522799,234.1673561
1509521400,232.4931555,237.4901731
1509525000,228.4787449,232.222014
1509528600,229.8203163,231.7177378
1509532200,230.899309,232.1552051
1509535800,232.3498531,233.9601505
1509539400,224.1165337,225.8496367
1509543000,234.3917022,235.7209349
1509546600,235.0689683,237.0609326
1509550200,234.6090069,237.0956364
1509553800,232.631989,234.2471261
1509557400,232.770772,234.5633793
1509561000,235.098805,237.3124037
1509564600,236.1387089,238.8150145
1509568200,234.1234207,236.1141806
1509571800,235.0855255,236.8465929
1509575400,235.5999908,237.2845501
1509579000,233.5479202,234.56005
1509582600,231.1160838,231.6381249
1509586200,230.6296802,232.1803412
1509589800,230.9180353,231.9130231
1509593400,229.7473741,230.2432842
1509597000,230.6673413,232.5297583
1509600600,230.7468057,231.941947
1509604200,232.5063391,233.562036
1509607800,233.9930438,235.0517782
1509611400,230.4776551,232.2742633
1509615000,231.6596056,233.7405389
1509618600,234.3299885,235.8318496
1509622200,227.8811289,229.5197218
1509625800,232.9634296,235.0901736
1509629400,234.7507759,235.9664843
1509633000,233.9497845,235.3182605
1509654600,234.6945496,236.6140381
1509658200,235.2175487,237.2907363
1509661800,235.4640609,237.2915784
1509665400,234.3322153,235.6770907
1509669000,231.8434911,232.1557045
1509672600,230.5212684,231.4603031
1509676200,230.1865715,231.5231545
1509679800,230.3817301,231.5387444
1509683400,229.9614161,232.6396771
1509687000,232.7407087,233.9012483
1509690600,234.7296323,236.6936488
1509694200,234.939562,236.3911633
1509697800,231.4676962,233.2491219
1509701400,230.7830112,233.0271431
1509705000,231.549614,233.1122773
1509708600,233.8691568,235.7179875
1509712200,233.0412678,234.9884657
1509715800,234.5047845,236.0431559
1509719400,235.7178405,236.9429062
1509723000,234.8277884,237.4037417
1509726600,234.7086945,237.1449466
1509730200,231.3145738,232.656256
1509733800,232.4740681,233.4998322
1509737400,233.9689521,235.201871
1509741000,235.1890527,236.6013845
1509744600,236.3974034,237.3623544
1509748200,236.3555806,237.3730829
1509751800,235.7395275,237.3133868
1509755400,234.1055825,235.4135419
1509759000,231.1745466,232.1121427
1509762600,231.0444979,232.1684274
1509766200,232.9306761,234.7805855
1509769800,230.3340162,231.6085519
1509773400,231.9023298,233.8505061
1509777000,234.1052385,235.2575943
1509780600,234.6960339,234.9178796
1509784200,231.6790217,232.7340763
1509787800,233.1712666,234.2926788
1509877800,232.9209015,235.3165107
1509881400,232.8331487,235.1874292
1509885000,229.7168232,232.6110754
1509888600,229.8862311,231.7119145
1509892200,231.4314994,233.5449342
1509895800,234.140985,236.3789242
1509899400,235.8991198,237.3268707
1509903000,235.0071636,236.061332
1509906600,236.3618409,237.7343876
1509910200,235.8081592,237.3111197
1509913800,233.3328534,234.9528338
1509917400,232.8557681,234.3265126
1509921000,233.1749104,234.5903255
1509924600,231.4081071,232.008006
1509928200,231.456517,231.7390095
1509931800,230.5173452,230.6578244
1509935400,234.3663651,235.992311
1509939000,227.2882712,227.6163988
1509942600,228.9468741,231.0078921
1509946200,231.8742079,233.3632135
1509949800,234.1093971,235.7872375
1509953400,235.3976413,236.2131733
1509957000,230.5545217,231.7114037
1509960600,228.2759345,229.2370638
1509964200,231.796381,233.5182144
1509967800,235.4157578,236.6067758
1509971400,231.8263393,233.6773582
1509975000,231.2139148,232.0245908
1509978600,231.4149295,232.9514328
1509982200,236.1280836,237.6317697
1509985800,234.8985896,236.995479
1509989400,229.8997654,231.4486739
1509993000,234.4705517,236.1261577
1509996600,236.1677342,237.766694
1510000200,236.0515631,237.6082717
1510003800,235.0344933,236.2532096
1510007400,235.7035248,237.6642848
1510011000,233.5479482,234.9111313
1510014600,230.8234909,230.794815
1510018200,229.4721088,230.4792824
1510021800,230.9270666,232.1393717
1510025400,230.5245279,231.5163436
1510029000,229.3188875,231.3362137
1510032600,231.8509284,232.8421747
1510036200,234.4918808,235.1763482
1510039800,235.4909122,236.6232475
1510043400,231.497441,232.8666246
1510047000,231.2180667,232.6870424
1510050600,231.5404789,232.8393243
1510054200,234.7350357,235.7009796
1510057800,235.0011474,236.4491838
1510061400,235.3222284,236.9800894
1510065000,234.3458932,236.8964265
1510068600,235.5728415,237.6004617
1510072200,231.4944905,233.1772892
1510075800,231.1111984,232.7159534
1510079400,233.4202177,235.1526759
1510083000,226.7800257,228.5115919
1510086600,235.0207703,237.3119753
1510090200,234.2379482,236.6447946
1510093800,235.1484942,236.6682995
1510097400,234.6127631,236.2619447
1510101000,231.7910314,232.2582392
1510104600,230.9913142,231.9692261
1510108200,231.9442267,233.6738179
1510111800,230.1924127,230.7102021
1510115400,230.1523578,231.7952648
1510119000,231.912354,233.4866065
1510122600,231.9556376,233.5519601
1510126200,234.0461102,235.1536603
1510129800,230.2397672,231.7787694
1510133400,229.3429931,230.6163659
1510137000,230.6104779,232.0384886
1510140600,232.2731488,234.0454558
