,T1,V1,W1,CNumber,Closeness_Value
2945,1489570200.0,230.5645722,232.80709339999999,8.0,0.8003839767543439
1394,1497468600.0,238.2489934,240.6960036,8.0,0.8889864356508446
1395,1499988600.0,236.3044653,239.8599993,8.0,0.6547591226715532
2937,1499286600.0,237.72248339999996,240.8531739,8.0,0.7732071775547505
1396,1496478600.0,234.93005499999998,237.3492405,8.0,0.69498447614678
1397,1496255400.0,240.8657399,238.57384510000003,8.0,0.9720682735797197
2934,1493976600.0,235.2726186,236.72887179999998,8.0,0.8425154639655564
2932,1495125000.0,236.8997632,234.7670218,8.0,0.7533758064054309
2927,1486355400.0,228.9794221,230.6469499,8.0,0.9224987445906238
1403,1495380600.0,234.9311935,237.1387873,8.0,0.7539228208487269
1406,1489221000.0000002,230.09564499999996,232.52194370000004,8.0,0.7940351659339847
2910,1499671800.0,238.90755069999997,242.42084329999997,8.0,0.8529707039990972
1410,1506115800.0,240.5297246,243.8125768,8.0,0.6287993670067802
1413,1500924600.0,241.3448545,245.0312531,8.0,0.9555227654661937
2902,1495287000.0,236.27691679999998,238.60610110000002,8.0,0.8748436302755189
2900,1500982200.0,240.25800829999997,242.7231313,8.0,0.8249771937103831
2896,1489746600.0000002,232.4416278,234.4039637,8.0,0.9556891833723277
1416,1499977800.0,239.56843400000002,243.606509,8.0,0.9059334340703499
2890,1497393000.0,236.86979119999998,239.3104716,8.0,0.789634610612141
2882,1507066200.0,236.4758893,246.45866109999997,8.0,0.6664661981142224
1420,1498602600.0,239.48799850000003,242.8116126,8.0,0.9495204384214815
1424,1497778200.0,236.3833031,237.96780960000004,8.0,0.691197490228051
2876,1496104200.0,234.9572336,236.172301,8.0,0.6647123541179806
1429,1495845000.0,236.9920978,237.73737009999996,8.0,0.8210383723070805
2866,1493109000.0,234.58077750000004,236.4757308,8.0,0.8687972393295436
1389,1500561000.0,239.3933308,242.4654679,8.0,0.8160990572290022
2858,1503340200.0000002,241.05971080000003,244.4179923,8.0,0.792241175347684
1388,1494487800.0,234.6903152,237.1319883,8.0,0.8057026226569318
5938,1496503800.0,239.2594124,240.576623,8.0,0.9773220880826845
3038,1500564600.0,238.7352533,241.31921600000004,8.0,0.7489564528258605
3037,1498933800.0,238.9647691,241.13738,8.0,0.8388890561771126
3031,1495899000.0,237.68548209999997,240.0729714,8.0,0.9471624500122495
1354,1499448600.0,236.7541737,239.9748637,8.0,0.6993606585741852
3019,1499027400.0,239.5400403,242.5772382,8.0,0.9137021881057104
3018,1493980200.0,235.20934459999998,236.9628526,8.0,0.8511504276699274
1361,1500388200.0,237.2508563,240.1670606,8.0,0.6705763290884946
1363,1500741000.0,238.2397683,241.5475056,8.0,0.7379819070330023
1364,1500060600.0,240.8008396,244.6450853,8.0,0.9767740166504737
3008,1490236200.0,231.8072962,233.6057148,8.0,0.841407771779142
3005,1495009800.0,232.7309664,236.2693628,8.0,0.6652411776132625
3004,1498836599.9999998,239.7480851,243.4892389,8.0,0.9733073564418584
1368,1493281800.0,231.42611430000002,234.1563713,8.0,0.6226509648943337
2996,1505680200.0,241.0741976,243.4338295,8.0,0.6430751143515775
2994,1503905400.0,239.67757579999997,242.6053294,8.0,0.6596742293239771
2992,1489325400.0,231.92921490000003,233.32376860000002,8.0,0.9146176194066754
2986,1500679800.0000002,238.86400709999998,242.62115910000003,8.0,0.8046449756865284
2985,1494127800.0,233.16859,235.2738951,8.0,0.6853318248246348
1371,1500586200.0,241.01777270000002,244.3774359,8.0,0.9383829700077477
2982,1491960600.0,232.7238925,232.95645400000004,8.0,0.7150613203681132
1374,1496932200.0,237.2099095,240.1879504,8.0,0.8701705707718462
2975,1495668600.0,238.455126,237.6289636,8.0,0.8830306874769129
2974,1501270200.0000002,240.66922,243.6298079,8.0,0.8583959970419773
1378,1495971000.0,236.6786736,237.36368769999999,8.0,0.7855607832442355
1379,1499880600.0,238.94763739999996,241.84768410000004,8.0,0.8155512005501591
1381,1493569800.0,233.9839694,235.9267184,8.0,0.7856462138981939
3039,1505853000.0,240.34858179999998,245.1247062,8.0,0.691795585168844
2854,1498498200.0,237.89000909999996,241.1411582,8.0,0.8368782844217605
2851,1499790599.9999998,236.6128721,239.5573041,8.0,0.6583456124971424
2770,1502976600.0000002,237.5854096,242.2129218,8.0,0.6446107465859325
1469,1495384200.0,235.6146817,235.7475401,8.0,0.7164713764290668
1473,1496507399.9999998,238.6067881,238.4157802,8.0,0.8632632253702577
2761,1490063400.0,230.2648594,231.8172884,8.0,0.6925602003809397
2759,1495481400.0,238.71946680000002,239.56767940000003,8.0,0.9862650195479685
1479,1504283400.0,240.5595835,243.3869753,8.0,0.693067254289054
1481,1496165400.0,238.8191743,238.55707659999996,8.0,0.8994721440600393
2753,1499297399.9999998,238.2341645,240.5411559,8.0,0.7715082244594844
2748,1493652600.0000002,236.4265632,237.2607629,8.0,0.9344752376989011
2744,1497220200.0,239.18620809999996,242.1363599,8.0,0.9989539335087324
1488,1504369800.0,235.3788142,244.54875040000002,8.0,0.6738224804416817
2734,1492990200.0,233.6536371,233.86144639999998,8.0,0.7198944043927203
2732,1484512200.0,240.5836292,244.2841989,8.0,0.0013434557020273392
1494,1494264600.0,234.22307840000002,233.83474189999998,8.0,0.6569912333994838
2729,1505766599.9999998,241.9263877,244.3300101,8.0,0.6919089568129922
2726,1498739399.9999998,236.76024440000003,238.7457675,8.0,0.6823323272393327
1497,1498422600.0,239.2549846,242.639154,8.0,0.9468764666800827
2711,1494887400.0,235.53829,236.6595683,8.0,0.7853612427611112
1511,1498753800.0,238.9713518,241.84378190000004,8.0,0.8819760782623981
1515,1490085000.0,231.9084348,234.69686570000002,8.0,0.9188805006069697
2697,1504045800.0,240.78639929999997,244.6381908,8.0,0.7615628964877185
2694,1493987400.0,234.06716599999996,236.73854599999999,8.0,0.7999464467864948
2693,1497897000.0,240.4536363,241.1411637,8.0,0.9465537152201247
2689,1501871400.0,239.61762879999998,242.0959262,8.0,0.7354795246446039
2685,1493112600.0,233.140997,234.6574593,8.0,0.7244963098021554
2773,1498339800.0,239.3218308,241.8603948,8.0,0.9173643667739345
2853,1493861400.0,234.19740679999998,234.98232029999997,8.0,0.7293593797644217
2774,1499959800.0,240.6523744,244.14398369999998,8.0,0.9563452436727844
1461,1499110200.0,237.23833019999998,239.5071292,8.0,0.708966100506087
2850,1495909800.0,236.39441149999996,235.6438616,8.0,0.7102495573721913
2846,1499934600.0,237.2081248,238.5784353,8.0,0.6242692716536854
2845,1496691000.0,238.4973998,237.7394998,8.0,0.8209085639092327
2843,1500499800.0,238.9654753,242.69678660000002,8.0,0.8202974127525211
2838,1501486200.0,239.36254879999998,241.80554619999998,8.0,0.7368063320042304
1441,1493519400.0,236.3101861,237.66524010000003,8.0,0.9591009248514822
1445,1502364600.0,240.7045987,242.16834049999997,8.0,0.7399908164243608
2823,1495719000.0,237.3121465,239.933543,8.0,0.9417079889307148
2822,1502393400.0,241.19820599999997,243.8834565,8.0,0.8210264801420945
2820,1494909000.0,234.65601299999997,236.94077130000002,8.0,0.766374634277158
2818,1494311400.0,233.1343728,236.05058790000004,8.0,0.7112860703741587
2813,1498204800.0,236.8596077,238.49748240000002,8.0,0.7044091325633222
2809,1495175400.0,234.88544479999996,236.94162959999997,8.0,0.7563591701830088
2807,1501968600.0,239.333796,241.8992059,8.0,0.7154695180634238
2806,1503700200.0,240.5675339,243.6257704,8.0,0.7307030771273644
2802,1499171400.0,238.7884868,240.6185646,8.0,0.7972608988244401
2800,1493731800.0,232.1571535,234.8731241,8.0,0.6557835292640998
1454,1503613800.0,242.019862,245.04883840000002,8.0,0.8252067779379378
1457,1499272200.0,239.86496270000004,242.5321017,8.0,0.9050266776800845
2792,1498779000.0,237.0096088,240.0791598,8.0,0.7478005632796473
1458,1488349800.0,230.73971219999999,233.2710366,8.0,0.9496517131909165
2788,1501799400.0,240.26969429999997,242.9125704,8.0,0.7894639530094626
2782,1504305000.0,237.3797615,244.08887629999998,8.0,0.6704704426576956
2781,1497472200.0,236.3848688,239.3826219,8.0,0.7747241280871995
2780,1492669800.0,231.65525630000002,234.9947796,8.0,0.7187880416823057
1466,1490146200.0,231.2052661,232.78096270000003,8.0,0.7790853755585735
3043,1496964600.0,236.87323969999997,239.1156872,8.0,0.8071575844117133
1345,1499794200.0,240.5290117,243.5205545,8.0,0.9349251002055187
3046,1503005400.0,240.6120801,243.6499225,8.0,0.7667700727859404
1214,1496734200.0,234.8698088,236.8273025,8.0,0.6534418469091079
3348,1496014199.9999998,237.7454485,238.6786471,8.0,0.876920796834373
1221,1498411800.0,237.6756458,240.02960100000004,8.0,0.7844369724491138
1225,1502209800.0,239.65683459999997,241.6551387,8.0,0.7008877837098106
3336,1496669400.0,238.9455517,240.82346719999998,8.0,0.9675964046998224
3335,1499211000.0,237.5082145,240.0484585,8.0,0.7349540106090638
3332,1501363800.0,239.212527,242.24960719999999,8.0,0.7589934216122171
3331,1491625800.0,230.35995989999998,234.5041987,8.0,0.7241405438225768
3330,1497360600.0,237.43135590000003,239.90120900000002,8.0,0.8354412279962251
1230,1495078200.0,235.7736839,237.92977759999997,8.0,0.8400557898902656
3324,1499700600.0,237.1142926,239.8898614,8.0,0.6908183172922746
3317,1502350200.0,240.3116536,242.1006158,8.0,0.7281733389410233
3312,1493807400.0,234.05740680000002,234.4184124,8.0,0.7032341410656731
3304,1497364200.0000002,239.31563739999999,241.6767642,8.0,0.971300312708126
3303,1506375000.0,234.9016966,246.7749498,8.0,0.7103307316407407
3302,1503070200.0,239.02571100000003,243.8694524,8.0,0.74213293508454
3299,1499729400.0,238.4383945,241.2920017,8.0,0.7862337566435736
3292,1491539400.0,232.656311,235.3283909,8.0,0.8597628312541507
3290,1502044200.0,239.31101949999996,242.0000352,8.0,0.7154455175737813
3289,1492623000.0,233.2097827,231.86092779999998,8.0,0.6533303553330384
3288,1504380600.0,240.37710999999996,243.89951559999997,8.0,0.7062539797637792
1242,1484242200.0,239.02784989999998,242.9624894,8.0,0.000887817203959246
1247,1502231400.0,240.915257,243.3105946,8.0,0.7988147524178533
3274,1488853800.0,228.83284130000004,231.1813765,8.0,0.691091065861451
3271,1505849400.0,241.8912649,244.6089587,8.0,0.6984828574052765
3352,1496086200.0,239.5756988,239.6857684,8.0,0.9781466406016479
3265,1498447800.0000002,235.189421,238.0734341,8.0,0.6243087326004507
3358,1499949000.0,237.8950702,240.777566,8.0,0.7372363970032171
3364,1488346200.0,228.6421105,230.6541373,8.0,0.6986029434192181
1179,1497781800.0,237.52790460000003,238.6094235,8.0,0.7546548816786625
3437,1495085400.0,233.3970755,235.9226301,8.0,0.6631368733772184
3435,1492965000.0000002,234.30606209999996,234.8432065,8.0,0.7920584969204296
3433,1497792600.0,236.3382173,238.4907047,8.0,0.7124006066131705
3431,1495589400.0,238.2025723,238.3550901,8.0,0.9081719883062009
3426,1496496600.0,238.1648105,240.1691947,8.0,0.9254815909524606
3425,1502994600.0,238.99988180000003,241.89720750000004,8.0,0.6577915697076455
3414,1495225800.0,237.8609775,237.7986661,8.0,0.8976999414850791
3408,1501533000.0,241.30285939999996,244.3947972,8.0,0.8918250435495974
3404,1500150600.0,238.2723952,243.61540710000003,8.0,0.8700738038824197
3401,1492677000.0,232.6833555,233.95865640000002,8.0,0.7041142895868614
1193,1504477800.0,241.5095607,244.8288482,8.0,0.7630583664114383
1196,1504301400.0,239.47508720000002,243.3956547,8.0,0.6711342755726608
3393,1489116600.0,231.4192446,232.85976899999997,8.0,0.8855418941886966
3391,1501767000.0,237.63507629999998,240.41868390000002,8.0,0.6221559674705924
3390,1502645399.9999998,237.78852050000003,242.03603929999997,8.0,0.6556728759098304
3386,1499581800.0,239.2683616,241.0355286,8.0,0.8049905521264169
1203,1498570200.0,237.72062960000002,240.83436069999996,8.0,0.8137239446550951
3384,1496838600.0000002,239.18485020000003,241.401291,8.0,0.9898985643824004
3382,1495672200.0,238.4688389,238.07483230000003,8.0,0.9008259940782093
3379,1489224600.0,232.1501753,233.5460787,8.0,0.9461199885874969
3376,1494117000.0,235.7509912,237.79132930000003,8.0,0.9006169250121044
3373,1497774600.0,235.6965833,237.21300910000002,8.0,0.6371002767271957
3369,1502836200.0,242.2517693,245.1026451,8.0,0.872698726679471
3365,1502652600.0,238.1404635,243.2094608,8.0,0.7162403286621403
3362,1495135800.0,236.9536755,237.1217289,8.0,0.8413673276883498
1258,1500715800.0,239.775628,241.579298,8.0,0.7784973971855913
3258,1502911800.0000002,240.0813514,242.9125109,8.0,0.7285348088423919
3257,1498606200.0,237.06197170000002,241.1506856,8.0,0.81102637203966
3135,1496082600.0,238.01043520000002,237.79133829999998,8.0,0.8445009567626185
3133,1496147400.0,237.50520370000004,239.0374387,8.0,0.8760782540617894
3128,1501075800.0,238.61423100000002,242.09405710000001,8.0,0.7536459505094819
3126,1490599800.0,230.7982098,232.0962336,8.0,0.6887940919710482
1308,1503520200.0,234.6762133,243.96990349999996,8.0,0.6761872155763061
1309,1503603000.0,240.4612334,244.5416396,8.0,0.7726802661993936
3114,1500237000.0,239.59810070000003,243.1464557,8.0,0.870117203218516
3113,1503181800.0,238.9529591,241.65668030000003,8.0,0.6378800616159536
3110,1495837800.0,237.8797228,238.7640077,8.0,0.897216689392057
3101,1497011400.0,236.0190632,237.9724971,8.0,0.7253931029741297
1318,1499783400.0,239.10115,241.6030157,8.0,0.8139161175885608
3098,1506807000.0,242.68891579999996,244.289562,8.0,0.661022754196291
3093,1490423400.0,232.83740039999998,235.45503070000004,8.0,0.9686468842392751
3090,1498735800.0,237.41961909999998,239.28602470000004,8.0,0.7251961146839552
1324,1497137400.0,239.0492722,241.6467478,8.0,0.9775109737457688
3075,1494545400.0,237.3535898,237.8706963,8.0,0.9303643375375332
1330,1502641800.0,238.2198395,241.8964637,8.0,0.6580138660260335
3072,1497551400.0,237.07059480000004,238.4688927,8.0,0.7479051314944247
3071,1500294600.0,239.9248722,242.6625128,8.0,0.8526104273277637
3062,1498674599.9999998,238.8370257,242.3015625,8.0,0.9049649247957804
3056,1497760200.0,235.1169233,237.6101175,8.0,0.6383143885059336
3053,1498048200.0,240.54044839999997,242.2229777,8.0,0.9858589410940332
3051,1497756600.0,236.7076705,239.0679219,8.0,0.7517527205682915
3049,1499715000.0,237.35799299999996,239.5143896,8.0,0.6796639408423957
1344,1491557400.0,234.06829830000004,235.04319249999998,8.0,0.9011111222363256
1305,1486434600.0,229.71529840000002,230.1340316,8.0,0.9369920790124189
3141,1496680200.0,237.5886319,238.65932850000002,8.0,0.8270136479420178
3143,1499347800.0,238.764276,239.9836152,8.0,0.7593866621252346
3144,1494505800.0,236.4087056,238.45681239999996,8.0,0.9270850779214255
3256,1497893400.0,239.3969955,240.6404414,8.0,0.8930855705715319
3251,1500481800.0,238.2127937,241.5795775,8.0,0.7526468268444592
3247,1501457400.0,239.1907865,241.80337150000003,8.0,0.7340857092903789
3233,1506018600.0,240.79815690000004,244.1047308,8.0,0.6497492624350364
1277,1499797800.0,239.3252222,241.9323592,8.0,0.8334965489677703
3214,1505593800.0,241.3070899,244.7123335,8.0,0.7026850269615241
3210,1486438200.0,228.0487159,230.1740844,8.0,0.8315046899689472
3207,1497882600.0,240.3827533,242.3325811,8.0,0.9970419205055725
3206,1494124200.0,235.2912778,238.0268137,8.0,0.8967519974224766
3202,1496705400.0,237.5845831,237.8841381,8.0,0.79240625278144
3199,1489559400.0,231.9085322,233.45632159999997,8.0,0.8987096850632451
3196,1510018200.0,229.4721088,230.47928239999996,8.0,0.0013370168545609104
2684,1502134200.0,238.92825770000002,241.74027219999996,8.0,0.6910211546402447
1283,1499088600.0,236.264811,239.5708558,8.0,0.6878651183588845
3189,1495373400.0,233.7754098,235.9013162,8.0,0.6566196164996826
1290,1503869400.0,240.0954368,243.2288114,8.0,0.6961470558055162
1292,1497094200.0,236.2104169,237.10105300000004,8.0,0.6883567337495397
3175,1488965400.0,230.5201089,234.8911664,8.0,0.9829195390202551
3170,1500769800.0,235.2777709,240.94838450000003,8.0,0.6489887867287266
3159,1501446600.0,239.362269,242.5006407,8.0,0.7691773977419523
3156,1501957799.9999998,238.7068883,244.1418708,8.0,0.8054852995991686
3150,1502893800.0,239.94428390000002,242.36105010000003,8.0,0.7032137012846501
3149,1495351800.0,235.45774100000003,236.22779379999997,8.0,0.732546427403528
1304,1496179800.0,237.9139877,238.343102,8.0,0.857242055187399
3146,1498807800.0,237.8525986,241.21869629999998,8.0,0.8212805404254749
3145,1500766200.0,235.889034,244.48378400000004,8.0,0.8480778523888631
3190,1498357800.0,236.02967880000003,239.5038052,8.0,0.7194672438312079
3446,1499531400.0000002,240.5939674,242.9711924,8.0,0.9277235357662657
2676,1495200600.0,235.7594044,237.7342546,8.0,0.8218017654295854
1528,1497965400.0,239.2626369,241.9535195,8.0,0.9437154558059443
2192,1503531000.0,236.7437719,243.8983638,8.0,0.6884702927035997
2190,1500708600.0,239.4257118,241.7719739,8.0,0.7781529958707905
1746,1510133399.9999998,229.34299309999997,230.6163659,8.0,0.0006874923019188735
2181,1499931000.0,238.4073008,241.4125314,8.0,0.7796985305497223
2180,1501371000.0,241.3907393,243.9070561,8.0,0.8817441684127223
2173,1500301800.0,240.6285839,244.3545379,8.0,0.9452213898231278
2171,1489894200.0,231.3839595,232.5227394,8.0,0.7969247648410709
2167,1501860600.0000002,239.60715259999998,241.7167486,8.0,0.7197898440297379
2163,1506803400.0,238.8386311,244.95278929999998,8.0,0.6229216212543487
1754,1500759000.0,239.7353054,243.3256849,8.0,0.8519640374899297
2155,1495801800.0,238.31459,239.8430374,8.0,0.9626381915993888
2150,1503268200.0,240.314157,244.159358,8.0,0.7695541908106402
2145,1487046600.0,230.4423603,231.1202283,8.0,0.9574189939206349
2144,1495755000.0000002,237.9198179,238.2957281,8.0,0.8840563578739145
2139,1486697400.0,229.3629766,230.85981499999997,8.0,0.9179933698674609
2136,1498829400.0,235.6672179,238.75878840000001,8.0,0.6484820397518081
2134,1502883000.0,239.6313482,243.50279970000003,8.0,0.7461186357588686
2126,1490693400.0,234.3517998,234.1478059,8.0,0.9478004113210476
1771,1505687400.0,240.7698646,243.01984329999996,8.0,0.6203242876696728
2120,1498865400.0,238.90130199999996,241.6808113,8.0,0.8659220180439512
1778,1489239000.0,230.43775889999998,232.70698479999996,8.0,0.8186845083155375
2112,1502656200.0,238.0301465,241.3820295,8.0,0.6307239966420785
2111,1499891400.0,240.790316,244.5762012,8.0,0.9835256534937695
2105,1498919400.0,237.3946695,239.9387917,8.0,0.7433534365544321
2102,1499887799.9999998,239.2033111,242.3807116,8.0,0.8456585614730509
1739,1503696599.9999998,240.39797340000004,243.50988919999998,8.0,0.722453035450891
1785,1491845400.0,232.389643,231.3678322,8.0,0.6497513168610678
2196,1500485400.0,239.1154678,244.6074463,8.0,0.9159183251789098
1738,1504031400.0,241.222201,244.86415709999997,8.0,0.7804111931084883
2257,1504124999.9999998,239.9718042,243.37549180000002,8.0,0.6879250384385391
2254,1488335400.0,229.3138311,231.72396689999997,8.0,0.7932513881875147
2252,1497270600.0,235.1545771,236.7285049,8.0,0.6271723975736672
1715,1484501400.0,240.7082805,244.3187406,8.0,0.0012330342948334285
2250,1513585800.0,230.89211989999998,231.3037262,8.0,0.0010883251908190075
2249,1488760199.9999998,229.8302143,232.9242573,8.0,0.8482892653294191
1716,1496057400.0,234.97842889999998,236.9394681,8.0,0.7029485674029478
2240,1501252200.0,237.1054454,240.2027869,8.0,0.6253855176292482
2237,1499153400.0,236.7445548,239.0162145,8.0,0.6712394038553515
2235,1502562600.0,239.14630770000002,241.4623308,8.0,0.6634174954766542
2234,1484505000.0,240.6184628,244.17763180000003,8.0,0.001326634127795021
2231,1502015400.0,239.18506539999998,241.8042598,8.0,0.7055882109567094
1724,1494819000.0,232.60740920000003,235.44587400000003,8.0,0.6302349954069253
1725,1496010600.0,239.3405798,239.9336145,8.0,0.985880293894138
2223,1495279800.0,237.8450282,238.272234,8.0,0.9132824894284058
2222,1499463000.0,236.49975219999996,238.9993602,8.0,0.6473863148898862
2221,1498350600.0,237.9524678,240.4685757,8.0,0.8157867515390966
1728,1494761400.0,236.73561790000002,238.243232,8.0,0.9094986476631782
2216,1495308600.0,236.99678320000004,237.88137599999996,8.0,0.8637487266631398
2214,1499772600.0,239.94682159999996,241.90340240000003,8.0,0.849810856457479
1729,1496421000.0,239.1484229,238.7833547,8.0,0.9032611232869896
2207,1500132600.0,237.15911340000002,241.1455797,8.0,0.7274058507733959
2206,1490351400.0,232.7891619,234.67741719999998,8.0,0.9306878420952341
1731,1497303000.0,237.5547528,241.2190586,8.0,0.906355285831668
2199,1503073799.9999998,241.62329089999997,243.91337989999997,8.0,0.7968210700272748
2197,1495841400.0,237.7997938,238.33659879999996,8.0,0.8756459055922401
2259,1491978600.0000002,231.49097430000003,233.2862417,8.0,0.6721812874033233
2095,1501759800.0,237.70174850000004,240.36784609999998,8.0,0.6218603452907107
2089,1501140600.0000002,239.5915192,241.7665443,8.0,0.7588900474716115
1973,1497141000.0,238.73509070000003,241.3314652,8.0,0.953676111986491
1970,1490779800.0,231.0592489,231.8410673,8.0,0.6762501579943462
1963,1497598200.0,236.7058814,238.26036009999999,8.0,0.7245695213118023
1960,1500672600.0,240.23368889999998,244.01092140000003,8.0,0.899244224870263
1865,1490149800.0,230.4701881,232.3045371,8.0,0.7196828795993311
1866,1500157800.0,239.4749039,242.95552700000002,8.0,0.8630173750227017
1955,1494865799.9999998,238.94153089999998,238.08957199999998,8.0,0.9770026381334778
1951,1503491400.0,239.66998859999998,242.2861191,8.0,0.6654361506991613
1950,1502054999.9999998,241.7891033,244.4539525,8.0,0.8767764259778393
1948,1500938999.9999998,238.29727779999996,240.87680589999997,8.0,0.6990626555617868
1946,1501011000.0,239.2496584,243.0196165,8.0,0.8134086813785716
1943,1497627000.0,239.8031541,241.74719000000002,8.0,0.9710459115363245
1942,1496352600.0,235.19276349999998,236.405815,8.0,0.6680537711634387
1940,1493958600.0,232.7907623,236.2154577,8.0,0.7330403225221997
1872,1495297800.0,236.7597218,236.5205687,8.0,0.7982761568216835
1933,1500143400.0,238.73086870000003,242.1496741,8.0,0.8094335054611563
1930,1495337400.0,236.15748150000002,237.4879167,8.0,0.8145709449648586
1929,1494444600.0,235.04515929999997,234.9787011,8.0,0.7244995203700145
1875,1484508600.0,240.5514124,244.20776680000003,8.0,0.0013498133229147286
1921,1503473400.0,239.07158329999996,242.2871557,8.0,0.6535424782398552
1883,1488763800.0,230.2127381,231.47459120000002,8.0,0.7869866336136314
1914,1496709000.0,237.4107263,238.3257587,8.0,0.8047752669013924
1910,1502742600.0,240.41176369999997,243.15156450000003,8.0,0.7544002070043575
1892,1494401400.0,234.2267722,236.09384229999998,8.0,0.7445994008519131
1901,1499895000.0,238.9141099,242.6650396,8.0,0.8517414736125087
1974,1492975800.0,235.5020827,235.48376670000002,8.0,0.8703201922920726
2091,1500845400.0,240.5818196,244.8060332,8.0,0.933516177564178
1976,1497454200.0,238.1550514,241.0337574,8.0,0.9032816309029126
1835,1503858600.0,241.062828,244.6158789,8.0,0.7750998638142916
2079,1498134600.0,239.42507159999997,242.1050259,8.0,0.9443039094542006
1794,1502011800.0,238.45550160000002,241.05535850000004,8.0,0.6567629743197227
1795,1503862200.0,237.9237801,245.81119680000003,8.0,0.782362956076015
2070,1495128600.0,231.11800389999996,236.5935385,8.0,0.6361107795746876
2069,1494415800.0,232.57730299999997,235.51310740000002,8.0,0.6583327501919126
2068,1513909800.0000002,230.7869961,231.31646219999996,8.0,0.0006316316158995023
2065,1500298200.0,240.940245,243.9115875,8.0,0.932519288428025
2055,1499264999.9999998,239.3630329,242.0147481,8.0,0.8692217855993566
2054,1501079400.0,240.93645359999996,244.14444460000004,8.0,0.8978722205688879
1806,1484515800.0,241.274738,244.9440031,8.0,0.0009971099477594611
2050,1495305000.0,235.9339389,236.11116139999996,8.0,0.7488793350979697
1807,1499200199.9999998,240.7871863,243.93845120000003,8.0,0.9964094811104187
1813,1495366200.0,237.10161659999997,237.8870074,8.0,0.8637727350428904
2038,1500582600.0000002,241.2494561,244.5071428,8.0,0.9497040611303686
1824,1503610200.0,241.366485,245.0926787,8.0,0.8138887095506081
2023,1498649400.0,237.48076869999997,240.1052867,8.0,0.7687476865596609
1828,1499628600.0000002,238.06890629999998,241.01895119999998,8.0,0.7702241140795675
2018,1490535000.0,232.46493399999997,235.21475010000003,8.0,0.930681309889423
1831,1497511800.0,236.5614094,238.5377009,8.0,0.7376894684031179
2013,1499196600.0,239.0328721,241.9548769,8.0,0.8621619139984782
2012,1499445000.0,241.47534129999997,243.46039570000002,8.0,0.9773396649336696
2011,1496266200.0,238.47607459999998,238.4705455,8.0,0.8767725138368101
1832,1495117800.0,236.4349977,237.7594713,8.0,0.851619447604533
2004,1501889400.0,238.83680570000004,241.3517874,8.0,0.684385745842886
2003,1488936600.0,229.3510269,230.58812259999996,8.0,0.6819064054341576
1992,1493537400.0,236.39467570000002,238.027097,8.0,0.9781454507040547
1711,1498645800.0,235.2822145,238.156431,8.0,0.6200508945957673
2269,1502490600.0,236.1168587,245.9854428,8.0,0.8439589079857797
2274,1499869800.0,240.21253820000004,243.4143244,8.0,0.9180329153655326
2564,1503693000.0,235.4602337,244.1662031,8.0,0.6835253485886358
2560,1490610600.0,233.5277062,235.0621827,8.0,0.9594625346630998
1580,1492885800.0,235.4526507,236.0844701,8.0,0.9013464030767057
2558,1495474200.0,237.0939122,236.9660444,8.0,0.8173076025296974
2557,1500571800.0,240.6436991,244.9817723,8.0,0.9588327523638274
2551,1496107800.0,234.99211030000004,236.14430290000004,8.0,0.6645043249596587
2549,1503689400.0,240.78718869999997,244.0362484,8.0,0.7531144150804584
2542,1498030200.0,238.8827064,242.93423199999998,8.0,0.9771223766228319
2532,1497216600.0,235.4720388,237.46834580000004,8.0,0.6733198683307622
2531,1493562600.0,232.1352451,235.1105267,8.0,0.6789251304593548
2528,1503387000.0,239.12523889999997,241.4224861,8.0,0.6226264235925453
2524,1497652200.0,237.878676,239.83684460000003,8.0,0.827268464176853
2522,1501878600.0,238.60627850000003,241.86501040000002,8.0,0.701969637960025
2517,1498822200.0,236.75332119999996,239.7565457,8.0,0.7236245741252367
2504,1494768599.9999998,233.06575780000003,235.30579930000002,8.0,0.6416905615169246
2501,1512271800.0,230.18229330000003,230.9362768,8.0,0.0006957621774017291
1609,1498851000.0,240.0428065,243.1677211,8.0,0.96437655352996
1612,1502051400.0,240.82758480000004,243.5555535,8.0,0.816625080203223
2485,1498321800.0,236.7293678,238.9366648,8.0,0.7134584255296047
2483,1498656600.0,238.4756682,242.1197758,8.0,0.8886330686366983
2479,1501713000.0,238.7507756,241.3012266,8.0,0.6889859517788262
1620,1504286999.9999998,239.6305004,243.02005099999997,8.0,0.6587166576129913
2470,1484343000.0,240.2616817,243.6541398,8.0,0.000922752385510831
2468,1495369800.0,234.1263281,235.0880586,8.0,0.632614309193987
2465,1500409800.0,238.2366197,245.0819692,8.0,0.9296058038714624
2568,1498433400.0,238.67668249999997,241.4259182,8.0,0.8744346156906537
2464,1497785400.0,239.3476445,240.84805309999996,8.0,0.9074991073969271
2569,1498660200.0,239.4507598,243.10957929999998,8.0,0.9591813737236101
2572,1502119799.9999998,238.7626554,241.3290451,8.0,0.6703183607161461
2671,1493580600.0,236.56938130000003,237.2042881,8.0,0.942895968234845
2668,1489890600.0,229.53907719999998,231.6852895,8.0,0.6645479436450413
2667,1495870200.0,234.0436159,236.31539509999996,8.0,0.6546844610871178
1529,1510803000.0,229.816697,230.9114335,8.0,0.001305984214116615
2663,1499358600.0,236.3934606,238.3452041,8.0,0.6211596587218654
2661,1500229800.0,240.48003089999997,244.1702534,8.0,0.9376529537094382
